2026-04-27 01:19:50,821 | INFO | padel_api | {"message": "request_start", "request_id": "fa146300-6b01-4502-a294-1a29cc8da1f1", "method": "GET", "path": "/"}
2026-04-27 20:48:42,236 | INFO | padel_api | {"message": "request_start", "request_id": "36eeff33-c42a-4dca-9340-7b2a4f6912fd", "method": "POST", "path": "/predict/matchup"}
2026-04-27 20:48:48,130 | INFO | padel_api | {"message": "predict_matchup_success", "model_path": "/app/models/winner_classifier_20260426_234032.joblib", "winner": "team_1", "tournament_name": "Qatar Major", "round": "Semifinal"}
2026-04-27 20:48:48,136 | INFO | padel_api | {"message": "request_end", "request_id": "36eeff33-c42a-4dca-9340-7b2a4f6912fd", "method": "POST", "path": "/predict/matchup", "status_code": 200, "duration_ms": 5903.33}
2026-04-27 20:49:02,202 | INFO | padel_api | {"message": "request_start", "request_id": "6a2aace9-bf7b-47a3-a489-8be1a60d3ee5", "method": "POST", "path": "/predict/matchup"}
2026-04-27 20:49:06,126 | INFO | padel_api | {"message": "predict_matchup_success", "model_path": "/app/models/winner_classifier_20260426_234032.joblib", "winner": "team_1", "tournament_name": "Qatar Major", "round": "Semifinal"}
2026-04-27 20:49:06,131 | INFO | padel_api | {"message": "request_end", "request_id": "6a2aace9-bf7b-47a3-a489-8be1a60d3ee5", "method": "POST", "path": "/predict/matchup", "status_code": 200, "duration_ms": 3928.84}
2026-04-27 20:50:58,793 | INFO | padel_api | {"message": "request_start", "request_id": "b5299da2-4c3c-41ec-a4e5-ff5700df6458", "method": "GET", "path": "/health"}
2026-04-27 20:50:58,809 | INFO | padel_api | {"message": "request_end", "request_id": "b5299da2-4c3c-41ec-a4e5-ff5700df6458", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 16.92}
2026-04-27 20:59:48,071 | INFO | padel_api | {"message": "request_start", "request_id": "5b388b49-e478-42f6-a080-e6f3a757083b", "method": "POST", "path": "/predict/matchup"}
2026-04-27 20:59:53,562 | INFO | padel_api | {"message": "predict_matchup_success", "model_path": "/app/models/winner_classifier_20260426_234032.joblib", "winner": "team_1", "team_1_probability": 0.583644430851397, "head_to_head_matches_count": 3, "tournament_name": "Qatar Major", "round": "Semifinal"}
2026-04-27 20:59:53,567 | INFO | padel_api | {"message": "request_end", "request_id": "5b388b49-e478-42f6-a080-e6f3a757083b", "method": "POST", "path": "/predict/matchup", "status_code": 200, "duration_ms": 5495.84}
2026-04-27 20:59:53,591 | INFO | padel_api | {"message": "request_start", "request_id": "f89c7c52-a3f7-4ab5-aa15-123ca13a3d5b", "method": "POST", "path": "/predict/matchup"}
2026-04-27 20:59:53,966 | INFO | padel_api | {"message": "request_start", "request_id": "902bde96-1260-4008-a931-02f8080bcde0", "method": "GET", "path": "/docs"}
2026-04-27 20:59:53,968 | INFO | padel_api | {"message": "request_end", "request_id": "902bde96-1260-4008-a931-02f8080bcde0", "method": "GET", "path": "/docs", "status_code": 200, "duration_ms": 2.51}
2026-04-27 20:59:54,809 | INFO | padel_api | {"message": "request_start", "request_id": "82e9bb71-d1b2-4ed8-ba5f-8cf0c8f77ad9", "method": "GET", "path": "/openapi.json"}
2026-04-27 20:59:54,855 | INFO | padel_api | {"message": "request_end", "request_id": "82e9bb71-d1b2-4ed8-ba5f-8cf0c8f77ad9", "method": "GET", "path": "/openapi.json", "status_code": 200, "duration_ms": 46.16}
2026-04-27 20:59:56,353 | INFO | padel_api | {"message": "predict_matchup_success", "model_path": "/app/models/winner_classifier_20260426_234032.joblib", "winner": "team_2", "team_1_probability": 0.41635556914860306, "head_to_head_matches_count": 3, "tournament_name": "Qatar Major", "round": "Semifinal"}
2026-04-27 20:59:56,357 | INFO | padel_api | {"message": "request_end", "request_id": "f89c7c52-a3f7-4ab5-aa15-123ca13a3d5b", "method": "POST", "path": "/predict/matchup", "status_code": 200, "duration_ms": 2765.75}
2026-04-27 21:02:35,305 | INFO | padel_api | {"message": "request_start", "request_id": "8c039247-d46e-4094-ac74-80b7ed038141", "method": "GET", "path": "/health"}
2026-04-27 21:02:35,317 | INFO | padel_api | {"message": "request_end", "request_id": "8c039247-d46e-4094-ac74-80b7ed038141", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 12.09}
2026-04-27 21:02:44,399 | INFO | padel_api | {"message": "request_start", "request_id": "1a7d2c86-2cec-42e8-9ac9-5413d88a3a69", "method": "OPTIONS", "path": "/predict/matchup"}
2026-04-27 21:02:44,400 | INFO | padel_api | {"message": "request_end", "request_id": "1a7d2c86-2cec-42e8-9ac9-5413d88a3a69", "method": "OPTIONS", "path": "/predict/matchup", "status_code": 200, "duration_ms": 1.82}
2026-04-27 21:02:44,409 | INFO | padel_api | {"message": "request_start", "request_id": "9bd1d173-5961-48b6-95e5-c2c79b31466d", "method": "POST", "path": "/predict/matchup"}
2026-04-27 21:02:48,839 | INFO | padel_api | {"message": "predict_matchup_success", "model_path": "/app/models/winner_classifier_20260426_234032.joblib", "winner": "team_1", "team_1_probability": 0.583644430851397, "head_to_head_matches_count": 3, "tournament_name": "Qatar Major", "round": "Semifinal"}
2026-04-27 21:02:48,846 | INFO | padel_api | {"message": "request_end", "request_id": "9bd1d173-5961-48b6-95e5-c2c79b31466d", "method": "POST", "path": "/predict/matchup", "status_code": 200, "duration_ms": 4436.78}
2026-04-27 21:02:54,193 | INFO | padel_api | {"message": "request_start", "request_id": "77e7e429-769a-4482-bcae-39b8ef4a5532", "method": "POST", "path": "/predict/matchup"}
2026-04-27 21:02:56,738 | INFO | padel_api | {"message": "predict_matchup_success", "model_path": "/app/models/winner_classifier_20260426_234032.joblib", "winner": "team_2", "team_1_probability": 0.41635556914860306, "head_to_head_matches_count": 3, "tournament_name": "Qatar Major", "round": "Semifinal"}
2026-04-27 21:02:56,745 | INFO | padel_api | {"message": "request_end", "request_id": "77e7e429-769a-4482-bcae-39b8ef4a5532", "method": "POST", "path": "/predict/matchup", "status_code": 200, "duration_ms": 2552.32}
2026-04-27 21:03:10,787 | INFO | padel_api | {"message": "request_start", "request_id": "ba54e6f1-3485-4d29-b7ce-5c6709e064f9", "method": "POST", "path": "/predict/matchup"}
2026-04-27 21:03:15,309 | INFO | padel_api | {"message": "predict_matchup_success", "model_path": "/app/models/winner_classifier_20260426_234032.joblib", "winner": "team_2", "team_1_probability": 0.41635556914860306, "head_to_head_matches_count": 3, "tournament_name": "Qatar Major", "round": "final"}
2026-04-27 21:03:15,318 | INFO | padel_api | {"message": "request_end", "request_id": "ba54e6f1-3485-4d29-b7ce-5c6709e064f9", "method": "POST", "path": "/predict/matchup", "status_code": 200, "duration_ms": 4537.82}
2026-04-27 21:14:19,273 | INFO | padel_api | {"message": "request_start", "request_id": "d67d19c2-40c4-42c9-a54c-50b988ee75f4", "method": "GET", "path": "/health"}
2026-04-27 21:14:19,282 | INFO | padel_api | {"message": "request_end", "request_id": "d67d19c2-40c4-42c9-a54c-50b988ee75f4", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 8.83}
2026-04-27 21:14:19,440 | INFO | padel_api | {"message": "request_start", "request_id": "4e04f456-ed15-4035-81fe-935dbf2afd9b", "method": "POST", "path": "/train/all"}
2026-04-27 21:14:53,588 | INFO | padel_api | {"message": "train_all_success", "models": ["winner_classification", "views_regression", "players_clustering", "timeseries_forecasting"]}
2026-04-27 21:14:53,590 | INFO | padel_api | {"message": "request_end", "request_id": "4e04f456-ed15-4035-81fe-935dbf2afd9b", "method": "POST", "path": "/train/all", "status_code": 200, "duration_ms": 34155.01}
2026-04-27 21:14:53,611 | INFO | padel_api | {"message": "request_start", "request_id": "8753259d-4b61-4962-bd15-0923d63ae434", "method": "GET", "path": "/models/versions"}
2026-04-27 21:14:53,742 | INFO | padel_api | {"message": "request_end", "request_id": "8753259d-4b61-4962-bd15-0923d63ae434", "method": "GET", "path": "/models/versions", "status_code": 200, "duration_ms": 130.69}
2026-04-27 21:17:44,095 | INFO | padel_api | {"message": "request_start", "request_id": "b3c73bc5-bdc1-4fc4-bb0c-936bad221394", "method": "GET", "path": "/health"}
2026-04-27 21:17:44,102 | INFO | padel_api | {"message": "request_end", "request_id": "b3c73bc5-bdc1-4fc4-bb0c-936bad221394", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 7.19}
2026-04-27 21:17:44,121 | INFO | padel_api | {"message": "request_start", "request_id": "24cfd714-ff73-4062-9c40-748d382b002e", "method": "POST", "path": "/train/all"}
2026-04-27 21:18:11,879 | INFO | padel_api | {"message": "train_all_success", "models": ["winner_classification", "views_regression", "players_clustering", "timeseries_forecasting"]}
2026-04-27 21:18:11,881 | INFO | padel_api | {"message": "request_end", "request_id": "24cfd714-ff73-4062-9c40-748d382b002e", "method": "POST", "path": "/train/all", "status_code": 200, "duration_ms": 27760.7}
2026-04-27 21:18:11,895 | INFO | padel_api | {"message": "request_start", "request_id": "84c3fc1a-66e9-45dd-ae5b-21341ef4a58a", "method": "GET", "path": "/models/versions"}
2026-04-27 21:18:12,054 | INFO | padel_api | {"message": "request_end", "request_id": "84c3fc1a-66e9-45dd-ae5b-21341ef4a58a", "method": "GET", "path": "/models/versions", "status_code": 200, "duration_ms": 158.63}
2026-04-27 21:18:44,082 | INFO | padel_api | {"message": "request_start", "request_id": "d6b91f5d-bcec-4605-971a-9840a55e70ce", "method": "GET", "path": "/health"}
2026-04-27 21:18:44,085 | INFO | padel_api | {"message": "request_end", "request_id": "d6b91f5d-bcec-4605-971a-9840a55e70ce", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 3.71}
2026-04-27 21:18:44,097 | INFO | padel_api | {"message": "request_start", "request_id": "6f17376f-4c04-4d3c-a05f-57a5c290d8d6", "method": "POST", "path": "/train/all"}
2026-04-27 21:19:12,886 | INFO | padel_api | {"message": "train_all_success", "models": ["winner_classification", "views_regression", "players_clustering", "timeseries_forecasting"]}
2026-04-27 21:19:12,889 | INFO | padel_api | {"message": "request_end", "request_id": "6f17376f-4c04-4d3c-a05f-57a5c290d8d6", "method": "POST", "path": "/train/all", "status_code": 200, "duration_ms": 28792.04}
2026-04-27 21:19:12,900 | INFO | padel_api | {"message": "request_start", "request_id": "a6c0a97e-d663-4ea6-a65c-24497850b651", "method": "GET", "path": "/models/versions"}
2026-04-27 21:19:13,010 | INFO | padel_api | {"message": "request_end", "request_id": "a6c0a97e-d663-4ea6-a65c-24497850b651", "method": "GET", "path": "/models/versions", "status_code": 200, "duration_ms": 113.4}
2026-04-27 21:19:44,073 | INFO | padel_api | {"message": "request_start", "request_id": "ca772258-029c-4532-b2c5-7d928e93a01f", "method": "GET", "path": "/health"}
2026-04-27 21:19:44,077 | INFO | padel_api | {"message": "request_end", "request_id": "ca772258-029c-4532-b2c5-7d928e93a01f", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 4.13}
2026-04-27 21:19:44,086 | INFO | padel_api | {"message": "request_start", "request_id": "43ebc0f3-6f27-4436-bab6-4afb69650c42", "method": "POST", "path": "/train/all"}
2026-04-27 21:20:05,478 | INFO | padel_api | {"message": "train_all_success", "models": ["winner_classification", "views_regression", "players_clustering", "timeseries_forecasting"]}
2026-04-27 21:20:05,481 | INFO | padel_api | {"message": "request_end", "request_id": "43ebc0f3-6f27-4436-bab6-4afb69650c42", "method": "POST", "path": "/train/all", "status_code": 200, "duration_ms": 21394.43}
2026-04-27 21:20:05,496 | INFO | padel_api | {"message": "request_start", "request_id": "447e99c2-eb84-4684-8c89-4ca2c710efae", "method": "GET", "path": "/models/versions"}
2026-04-27 21:20:05,656 | INFO | padel_api | {"message": "request_end", "request_id": "447e99c2-eb84-4684-8c89-4ca2c710efae", "method": "GET", "path": "/models/versions", "status_code": 200, "duration_ms": 160.18}
2026-04-27 21:20:12,127 | INFO | padel_api | {"message": "request_start", "request_id": "a0fea091-2a47-4f9a-83b0-0670d5e12fa1", "method": "GET", "path": "/docs"}
2026-04-27 21:20:12,131 | INFO | padel_api | {"message": "request_end", "request_id": "a0fea091-2a47-4f9a-83b0-0670d5e12fa1", "method": "GET", "path": "/docs", "status_code": 200, "duration_ms": 3.65}
2026-04-27 21:20:12,779 | INFO | padel_api | {"message": "request_start", "request_id": "76dc126b-7d82-4df1-87c9-0555d8dbbe0a", "method": "GET", "path": "/openapi.json"}
2026-04-27 21:20:12,827 | INFO | padel_api | {"message": "request_end", "request_id": "76dc126b-7d82-4df1-87c9-0555d8dbbe0a", "method": "GET", "path": "/openapi.json", "status_code": 200, "duration_ms": 48.31}
2026-04-27 21:20:44,068 | INFO | padel_api | {"message": "request_start", "request_id": "a84a54ae-3727-4714-bbef-81edcdaaf06d", "method": "GET", "path": "/health"}
2026-04-27 21:20:44,071 | INFO | padel_api | {"message": "request_end", "request_id": "a84a54ae-3727-4714-bbef-81edcdaaf06d", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 2.84}
2026-04-27 21:20:44,078 | INFO | padel_api | {"message": "request_start", "request_id": "e03aff9a-c48b-4dc9-b67e-761edf323fb7", "method": "POST", "path": "/train/all"}
2026-04-27 21:21:08,099 | INFO | padel_api | {"message": "train_all_success", "models": ["winner_classification", "views_regression", "players_clustering", "timeseries_forecasting"]}
2026-04-27 21:21:08,101 | INFO | padel_api | {"message": "request_end", "request_id": "e03aff9a-c48b-4dc9-b67e-761edf323fb7", "method": "POST", "path": "/train/all", "status_code": 200, "duration_ms": 24022.45}
2026-04-27 21:21:08,119 | INFO | padel_api | {"message": "request_start", "request_id": "a0f2ea68-3c8a-4b3b-a8dd-a319ba7d341a", "method": "GET", "path": "/models/versions"}
2026-04-27 21:21:08,257 | INFO | padel_api | {"message": "request_end", "request_id": "a0f2ea68-3c8a-4b3b-a8dd-a319ba7d341a", "method": "GET", "path": "/models/versions", "status_code": 200, "duration_ms": 137.58}
2026-04-27 21:21:44,071 | INFO | padel_api | {"message": "request_start", "request_id": "9db7f4e7-c93c-4c8b-a574-5d2bef45adf1", "method": "GET", "path": "/health"}
2026-04-27 21:21:44,074 | INFO | padel_api | {"message": "request_end", "request_id": "9db7f4e7-c93c-4c8b-a574-5d2bef45adf1", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 3.31}
2026-04-27 21:21:44,087 | INFO | padel_api | {"message": "request_start", "request_id": "65f5f62e-4413-4856-a0be-e3d5ead3bebd", "method": "POST", "path": "/train/all"}
2026-04-27 21:22:11,547 | INFO | padel_api | {"message": "train_all_success", "models": ["winner_classification", "views_regression", "players_clustering", "timeseries_forecasting"]}
2026-04-27 21:22:11,549 | INFO | padel_api | {"message": "request_end", "request_id": "65f5f62e-4413-4856-a0be-e3d5ead3bebd", "method": "POST", "path": "/train/all", "status_code": 200, "duration_ms": 27462.86}
2026-04-27 21:22:11,576 | INFO | padel_api | {"message": "request_start", "request_id": "c741ff7a-bf9c-4966-8ad7-021477c5425d", "method": "GET", "path": "/models/versions"}
2026-04-27 21:22:11,710 | INFO | padel_api | {"message": "request_end", "request_id": "c741ff7a-bf9c-4966-8ad7-021477c5425d", "method": "GET", "path": "/models/versions", "status_code": 200, "duration_ms": 134.64}
2026-04-27 21:22:44,095 | INFO | padel_api | {"message": "request_start", "request_id": "68f33ac2-d12c-48c3-a8d1-cde332c9525c", "method": "GET", "path": "/health"}
2026-04-27 21:22:44,101 | INFO | padel_api | {"message": "request_end", "request_id": "68f33ac2-d12c-48c3-a8d1-cde332c9525c", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 6.67}
2026-04-27 21:22:44,116 | INFO | padel_api | {"message": "request_start", "request_id": "47805de6-7d1e-408a-85e4-6367ae00defe", "method": "POST", "path": "/train/all"}
2026-04-27 21:23:26,146 | INFO | padel_api | {"message": "train_all_success", "models": ["winner_classification", "views_regression", "players_clustering", "timeseries_forecasting"]}
2026-04-27 21:23:26,151 | INFO | padel_api | {"message": "request_end", "request_id": "47805de6-7d1e-408a-85e4-6367ae00defe", "method": "POST", "path": "/train/all", "status_code": 200, "duration_ms": 42037.89}
2026-04-27 21:23:26,170 | INFO | padel_api | {"message": "request_start", "request_id": "c87c5af2-cb99-48d2-8446-0aa7a789179c", "method": "GET", "path": "/models/versions"}
2026-04-27 21:23:26,365 | INFO | padel_api | {"message": "request_end", "request_id": "c87c5af2-cb99-48d2-8446-0aa7a789179c", "method": "GET", "path": "/models/versions", "status_code": 200, "duration_ms": 195.52}
2026-04-27 21:23:44,179 | INFO | padel_api | {"message": "request_start", "request_id": "458fe8ce-e9ec-42bd-8d1d-d82a6cacefda", "method": "GET", "path": "/health"}
2026-04-27 21:23:44,187 | INFO | padel_api | {"message": "request_end", "request_id": "458fe8ce-e9ec-42bd-8d1d-d82a6cacefda", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 7.86}
2026-04-27 21:23:44,237 | INFO | padel_api | {"message": "request_start", "request_id": "e92e03f8-5789-4a72-854a-f81d83e219a5", "method": "POST", "path": "/train/all"}
2026-04-27 21:24:36,572 | INFO | padel_api | {"message": "train_all_success", "models": ["winner_classification", "views_regression", "players_clustering", "timeseries_forecasting"]}
2026-04-27 21:24:36,576 | INFO | padel_api | {"message": "request_end", "request_id": "e92e03f8-5789-4a72-854a-f81d83e219a5", "method": "POST", "path": "/train/all", "status_code": 200, "duration_ms": 52342.18}
2026-04-27 21:24:36,589 | INFO | padel_api | {"message": "request_start", "request_id": "d7e0a2e2-d06a-42df-9dda-cbcb7cb03b33", "method": "GET", "path": "/models/versions"}
2026-04-27 21:24:36,741 | INFO | padel_api | {"message": "request_end", "request_id": "d7e0a2e2-d06a-42df-9dda-cbcb7cb03b33", "method": "GET", "path": "/models/versions", "status_code": 200, "duration_ms": 151.32}
2026-04-27 21:24:44,079 | INFO | padel_api | {"message": "request_start", "request_id": "0c18a31c-89f6-41c8-ad54-a0313f80bf0d", "method": "GET", "path": "/health"}
2026-04-27 21:24:44,084 | INFO | padel_api | {"message": "request_end", "request_id": "0c18a31c-89f6-41c8-ad54-a0313f80bf0d", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 5.55}
2026-04-27 21:24:44,098 | INFO | padel_api | {"message": "request_start", "request_id": "2df8b178-a346-4343-8b57-89c3e5f7b935", "method": "POST", "path": "/train/all"}
2026-04-27 21:26:35,211 | INFO | padel_api | {"message": "request_start", "request_id": "59d65df8-2aa3-4106-9126-30afaabbbe1c", "method": "GET", "path": "/health"}
2026-04-27 21:26:35,244 | INFO | padel_api | {"message": "request_end", "request_id": "59d65df8-2aa3-4106-9126-30afaabbbe1c", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 32.81}
2026-04-27 21:26:35,359 | INFO | padel_api | {"message": "request_start", "request_id": "061b2db0-6ddd-4b5b-863c-8eff065b66d8", "method": "POST", "path": "/train/all"}
2026-04-27 21:27:35,230 | INFO | padel_api | {"message": "request_start", "request_id": "fd39a1c6-6457-4cdf-bc85-60ed2a02bb8e", "method": "GET", "path": "/health"}
2026-04-27 21:27:35,236 | INFO | padel_api | {"message": "request_end", "request_id": "fd39a1c6-6457-4cdf-bc85-60ed2a02bb8e", "method": "GET", "path": "/health", "status_code": 200, "duration_ms": 6.46}
2026-04-27 21:27:35,275 | INFO | padel_api | {"message": "request_start", "request_id": "9e20af9e-1237-47d0-a740-650027d4cb0f", "method": "POST", "path": "/train/all"}
2026-04-27 21:27:42,694 | ERROR | padel_api | {"message": "train_all_failed", "error": "Run with UUID cd71401f350143e583c40b9e95b472a2 is already active. To start a new run, first end the current run with mlflow.end_run(). To start a nested run, call start_run with nested=True", "traceback": "Traceback (most recent call last):\n  File \"/app/app.py\", line 900, in train_all\n    \"winner_classification\": train_winner_classifier(),\n                             ^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/app/app.py\", line 708, in train_winner_classifier\n    with start_registry_run(\"padel_winner_classification\", \"PadelWinnerClassifier\"):\n         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/app/app.py\", line 296, in start_registry_run\n    run = mlflow.start_run(run_name=f\"{model_name}_{utc_now()}\")\n          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/usr/local/lib/python3.11/site-packages/mlflow/tracking/fluent.py\", line 306, in start_run\n    raise Exception(\nException: Run with UUID cd71401f350143e583c40b9e95b472a2 is already active. To start a new run, first end the current run with mlflow.end_run(). To start a nested run, call start_run with nested=True\n"}
2026-04-27 21:27:43,254 | ERROR | padel_api | {"message": "request_crashed", "request_id": "9e20af9e-1237-47d0-a740-650027d4cb0f", "method": "POST", "path": "/train/all", "traceback": "Traceback (most recent call last):\n  File \"/app/app.py\", line 175, in request_trace_middleware\n    response = await call_next(request)\n               ^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py\", line 168, in call_next\n    raise app_exc from app_exc.__cause__ or app_exc.__context__\n  File \"/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py\", line 144, in coro\n    await self.app(scope, receive_or_disconnect, send_no_error)\n  File \"/usr/local/lib/python3.11/site-packages/starlette/middleware/cors.py\", line 88, in __call__\n    await self.app(scope, receive, send)\n  File \"/usr/local/lib/python3.11/site-packages/starlette/middleware/exceptions.py\", line 63, in __call__\n    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)\n  File \"/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py\", line 53, in wrapped_app\n    raise exc\n  File \"/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py\", line 42, in wrapped_app\n    await app(scope, receive, sender)\n  File \"/usr/local/lib/python3.11/site-packages/fastapi/middleware/asyncexitstack.py\", line 18, in __call__\n    await self.app(scope, receive, send)\n  File \"/usr/local/lib/python3.11/site-packages/starlette/routing.py\", line 660, in __call__\n    await self.middleware_stack(scope, receive, send)\n  File \"/usr/local/lib/python3.11/site-packages/starlette/routing.py\", line 680, in app\n    await route.handle(scope, receive, send)\n  File \"/usr/local/lib/python3.11/site-packages/starlette/routing.py\", line 276, in handle\n    await self.app(scope, receive, send)\n  File \"/usr/local/lib/python3.11/site-packages/fastapi/routing.py\", line 134, in app\n    await wrap_app_handling_exceptions(app, request)(scope, receive, send)\n  File \"/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py\", line 53, in wrapped_app\n    raise exc\n  File \"/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py\", line 42, in wrapped_app\n    await app(scope, receive, sender)\n  File \"/usr/local/lib/python3.11/site-packages/fastapi/routing.py\", line 120, in app\n    response = await f(request)\n               ^^^^^^^^^^^^^^^^\n  File \"/usr/local/lib/python3.11/site-packages/fastapi/routing.py\", line 674, in app\n    raw_response = await run_endpoint_function(\n                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/usr/local/lib/python3.11/site-packages/fastapi/routing.py\", line 330, in run_endpoint_function\n    return await run_in_threadpool(dependant.call, **values)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/usr/local/lib/python3.11/site-packages/starlette/concurrency.py\", line 32, in run_in_threadpool\n    return await anyio.to_thread.run_sync(func)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/usr/local/lib/python3.11/site-packages/anyio/to_thread.py\", line 63, in run_sync\n    return await get_async_backend().run_sync_in_worker_thread(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/usr/local/lib/python3.11/site-packages/anyio/_backends/_asyncio.py\", line 2518, in run_sync_in_worker_thread\n    return await future\n           ^^^^^^^^^^^^\n  File \"/usr/local/lib/python3.11/site-packages/anyio/_backends/_asyncio.py\", line 1002, in run\n    result = context.run(func, *args)\n             ^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/app/app.py\", line 900, in train_all\n    \"winner_classification\": train_winner_classifier(),\n                             ^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/app/app.py\", line 708, in train_winner_classifier\n    with start_registry_run(\"padel_winner_classification\", \"PadelWinnerClassifier\"):\n         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/app/app.py\", line 296, in start_registry_run\n    run = mlflow.start_run(run_name=f\"{model_name}_{utc_now()}\")\n          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \"/usr/local/lib/python3.11/site-packages/mlflow/tracking/fluent.py\", line 306, in start_run\n    raise Exception(\nException: Run with UUID cd71401f350143e583c40b9e95b472a2 is already active. To start a new run, first end the current run with mlflow.end_run(). To start a nested run, call start_run with nested=True\n"}
